file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_score,class_name
image_1735391132735_android.graphics.Bitmap@b49db99.jpeg,159.78229,478.20465,0.65650797,155.9821,476.22888,0.51867485,155.11102,476.1303,0.47470915,157.89893,465.03217,0.43877444,155.77423,464.76846,0.40045455,170.33362,452.5916,0.43834406,180.27512,441.04504,0.3306354,198.04898,462.24518,0.44727966,209.81194,429.81287,0.34506804,190.00989,497.0946,0.4428433,205.79613,457.91003,0.1778986,253.37813,454.8661,0.5121645,258.5776,445.86816,0.57390535,281.87842,465.36115,0.20544684,280.35205,448.05453,0.21241835,294.70737,467.96567,0.11019598,284.3634,459.5725,0.12215352,0.9999999,pushup_up
image_1735391132932_android.graphics.Bitmap@935c70c.jpeg,162.11925,480.25836,0.49065343,157.66629,477.32007,0.48744845,157.23703,478.4251,0.529119,156.41602,465.65836,0.53732705,156.00925,467.9223,0.4303442,169.66223,449.58197,0.44220155,180.08334,442.89072,0.29642734,198.68178,462.92603,0.5690539,210.99202,427.93024,0.277667,189.78297,494.42065,0.5199105,203.52063,458.90436,0.2091593,252.83974,453.77618,0.42074278,257.2979,446.44623,0.5208154,280.20175,454.00296,0.14286697,246.5019,441.29626,0.11408223,284.01224,458.47076,0.104021125,281.98312,455.6626,0.13169295,1.0,pushup_up
image_1735391133143_android.graphics.Bitmap@912b35b.jpeg,162.33592,479.11484,0.37650195,157.23288,477.832,0.40764335,156.77353,478.87726,0.401523,157.18881,466.99207,0.49457008,156.70602,468.899,0.38514057,169.47832,450.89362,0.43684435,179.49023,444.02454,0.22631326,199.66588,461.54242,0.3930604,209.1011,444.69714,0.15482742,189.14066,494.87866,0.45510238,201.38539,463.47296,0.1379275,254.1815,455.24554,0.36142626,260.6548,449.07718,0.49403507,266.94183,454.88388,0.09077997,245.97935,443.53497,0.09869218,283.82828,464.99203,0.11453816,281.302,458.48035,0.14702334,1.0,pushup_up
image_1735391133353_android.graphics.Bitmap@62cb36.jpeg,159.9047,471.14368,0.56577206,155.13287,468.6844,0.5469557,154.52069,468.76718,0.5559188,155.67511,456.49335,0.44576427,155.21066,456.38928,0.3986069,173.40999,446.66742,0.46149254,181.74535,434.48672,0.31741118,202.56725,463.6554,0.5570105,215.17126,433.73914,0.17661145,190.60887,497.63113,0.5637332,203.26207,459.90088,0.21213427,258.23328,452.35748,0.40533683,257.8052,446.11328,0.5385443,278.36707,455.46893,0.07453808,278.2431,447.4945,0.16769119,289.14737,475.55368,0.10355012,286.2562,465.29614,0.10033028,0.9999999,pushup_up
image_1735391133571_android.graphics.Bitmap@3777d0d.jpeg,167.8924,439.19293,0.5555714,162.12473,438.1741,0.5761223,162.2343,438.15143,0.61222667,162.6482,424.34296,0.6207166,161.64975,423.68384,0.49598968,188.35333,415.75143,0.839012,192.58981,410.3387,0.501345,200.68169,456.47412,0.56147176,203.34338,450.16754,0.4110496,193.10675,494.83008,0.74715745,195.21104,488.10007,0.37994176,264.62292,436.19238,0.4848218,266.365,433.76468,0.65773046,291.60748,464.26703,0.14499511,282.74973,451.4856,0.11941322,292.19635,460.59488,0.13674708,297.69232,473.55273,0.053909857,0.9999641,pushup_up
image_1735391133788_android.graphics.Bitmap@9ae1e10.jpeg,174.67743,424.52374,0.66898507,169.48383,420.93744,0.5055375,170.11636,420.39832,0.5328629,171.82388,410.52457,0.81228137,170.97998,410.0296,0.7721403,193.79501,410.0414,0.76335824,195.73178,404.0193,0.6922046,195.54715,454.60736,0.4857575,197.2066,444.74548,0.44630015,190.94724,493.57443,0.7880668,194.23166,478.0861,0.33573458,268.3384,431.8772,0.85808927,267.9091,428.56323,0.7525571,295.24225,481.7862,0.11537401,284.37308,453.6123,0.0756644,313.53174,510.88776,0.030226624,300.37906,487.02756,0.024849897,0.9999939,deadlift_up
image_1735391133989_android.graphics.Bitmap@b03292f.jpeg,176.13123,424.04462,0.6667801,170.87976,420.33502,0.6239562,171.46477,419.586,0.59578586,172.88588,409.04587,0.80585694,172.30994,408.69907,0.6961955,193.71075,407.83078,0.84459406,197.3159,403.9489,0.78272367,194.41985,454.46332,0.6255473,199.12302,444.8333,0.54414445,190.9639,493.22284,0.67855495,194.34488,480.16498,0.3382288,265.35468,428.38354,0.87819463,266.35217,424.6042,0.7122315,300.1705,488.01868,0.18088892,312.636,488.9889,0.1352243,312.33658,507.53778,0.025527732,292.95013,487.3004,0.009706139,1.0,deadlift_up
image_1735391134200_android.graphics.Bitmap@e71ca1a.jpeg,175.95177,424.4439,0.67465067,171.09247,420.41577,0.71929413,171.05994,419.88077,0.57082725,173.21567,408.94516,0.6920328,172.56654,409.3593,0.59339404,194.19792,407.68597,0.7702199,198.67862,403.60345,0.83969,194.84625,453.62268,0.65889007,201.10672,443.86172,0.55885637,189.83014,493.94547,0.599503,195.17534,466.35358,0.41300824,265.11008,428.8363,0.87517875,265.08582,424.9605,0.75839794,297.49988,495.40552,0.17960352,309.35858,497.18054,0.13364108,310.68524,510.97174,0.01703753,288.707,486.10736,0.0113928765,1.0,deadlift_up
image_1735391134414_android.graphics.Bitmap@c952441.jpeg,176.92853,424.0659,0.6760223,171.46558,420.1536,0.6221119,172.08734,419.91296,0.5899279,173.60289,408.63556,0.75149274,173.11943,409.53772,0.62681675,195.3743,407.50104,0.71563387,198.47218,403.56573,0.8281899,195.53267,453.44006,0.654212,201.33487,444.0393,0.5524595,190.75761,493.5216,0.76769507,195.24066,465.73083,0.43843684,264.22778,428.12006,0.87466216,265.0844,425.4112,0.5376233,297.6579,485.41534,0.22528732,302.7138,486.4206,0.17996185,310.1739,509.6983,0.033376154,304.19104,491.4612,0.037209507,1.0,deadlift_up
image_1735391134623_android.graphics.Bitmap@6d385d4.jpeg,176.34114,422.75586,0.72987556,171.02527,419.51013,0.7704379,171.57216,419.13794,0.7772676,172.58755,408.495,0.8286774,172.66367,408.2201,0.77764153,194.99554,407.765,0.6435643,198.46205,402.9605,0.72384715,194.92792,452.5098,0.6779833,199.73346,444.36414,0.65765464,189.9614,492.42328,0.80462056,194.81847,479.96866,0.3456902,261.19067,427.69458,0.86044794,262.57452,424.59946,0.6499988,294.74118,484.7212,0.20613867,298.23257,481.48627,0.11957266,304.0764,498.44144,0.02674689,292.04257,483.06323,0.01716747,1.0,deadlift_up
image_1735391134834_android.graphics.Bitmap@95d76c3.jpeg,173.49054,433.41586,0.45782334,168.01706,431.00998,0.68169284,168.18407,430.74768,0.6754203,167.5291,419.3785,0.7703397,166.99448,418.20786,0.58086807,190.80865,414.4414,0.78328514,198.03085,406.88107,0.5857181,199.59354,459.29282,0.6095154,204.50735,444.84894,0.4151329,190.33878,495.16223,0.76362336,197.94637,464.20676,0.5241066,260.20905,431.87378,0.81975484,260.8601,427.0044,0.76555115,295.06308,486.50806,0.19014335,302.82,493.35086,0.13708968,305.9048,513.6877,0.024875766,263.24292,469.62286,0.050509274,1.0,deadlift_up
image_1735391135043_android.graphics.Bitmap@68753be.jpeg,166.42027,466.7022,0.67682797,161.65027,463.73102,0.69702256,160.94778,463.76108,0.63409257,163.21577,449.2635,0.5709648,161.3997,448.33557,0.550167,176.36794,439.22458,0.69871795,189.64822,427.5451,0.49342114,200.60968,463.56836,0.75027573,212.26843,422.94742,0.44684184,190.85324,497.5152,0.82070065,213.94308,455.745,0.124454126,259.04828,440.00677,0.69361067,258.84033,434.0476,0.7079011,295.16855,482.10355,0.2959611,318.2297,473.22522,0.26830634,298.2743,507.3401,0.027787471,292.63232,459.42377,0.0815971,0.7864236,squat_up
image_1735391135260_android.graphics.Bitmap@9f7e535.jpeg,164.36642,478.59796,0.49969715,159.53183,476.50775,0.6245564,158.87218,476.50885,0.6606724,159.56096,464.1449,0.4684896,159.63234,463.9788,0.49727038,175.13351,451.83337,0.4869763,186.62833,440.29706,0.33185422,200.62564,465.78647,0.67367756,213.77713,430.59146,0.4950851,191.00513,497.11707,0.606055,211.181,454.26025,0.2080138,260.85938,450.259,0.57989275,265.07266,443.47415,0.48767105,258.40417,481.13678,0.041391652,277.7052,449.0307,0.21448183,299.4281,482.08875,0.11064281,282.20358,473.58456,0.060964245,0.9999995,pushup_up
image_1735391135494_android.graphics.Bitmap@a7d2258.jpeg,164.95529,480.7215,0.51560915,160.27927,477.73492,0.536218,159.47235,478.6693,0.5886464,159.5505,464.5177,0.5156195,158.06299,467.0027,0.36706978,173.30138,452.6579,0.45493388,185.88187,441.82104,0.2636482,198.7414,464.0362,0.45453492,220.20444,437.80844,0.16651556,190.0579,496.46045,0.693401,208.4689,459.59418,0.1608212,253.43874,453.4768,0.32498875,266.27655,447.67432,0.529912,200.40404,463.10596,0.18457401,227.89473,442.14322,0.059537686,266.59512,468.99924,0.08644359,266.0614,463.2063,0.109801024,1.0,pushup_up
image_1735391135715_android.graphics.Bitmap@bae1017.jpeg,165.14825,479.98358,0.32056987,160.12885,478.3776,0.5237607,159.70831,479.37463,0.5285984,159.03574,467.1834,0.43755642,158.9834,468.8792,0.32296523,172.45825,451.187,0.45178667,183.21725,443.2467,0.29573455,200.56915,464.03253,0.50830567,212.32715,435.89355,0.18842535,189.73807,495.02393,0.5655432,204.40665,460.15955,0.16093552,254.73161,457.2143,0.34578523,260.2854,448.31873,0.5051954,253.52667,467.17148,0.027120285,249.8562,443.55902,0.07049579,284.87494,469.6584,0.0891237,281.71155,466.37234,0.06320143,1.0,pushup_up
image_1735391135935_android.graphics.Bitmap@8216c22.jpeg,163.32352,481.36636,0.40874302,158.67952,479.9506,0.51186705,158.6045,480.55206,0.50737125,156.43964,467.5219,0.36941385,155.64761,469.19086,0.31437486,173.82034,450.2876,0.48764533,182.25964,442.57,0.28741226,198.35129,466.16785,0.6052395,211.38754,432.87738,0.16263896,190.32643,495.1792,0.4454992,206.97713,455.61945,0.12908557,250.69237,456.58356,0.20642602,258.969,446.6365,0.4339408,268.15576,462.0099,0.060960226,249.64294,443.24915,0.077993974,284.49774,470.95142,0.08449331,285.4958,464.6764,0.0699101,1.0,pushup_up
image_1735391136136_android.graphics.Bitmap@ea893e9.jpeg,163.92595,480.63287,0.37447312,158.74686,477.90845,0.5176862,158.11363,478.46365,0.474095,159.55168,464.97803,0.4661498,157.39429,466.08087,0.35994694,172.15044,451.49252,0.5178443,183.1915,443.69348,0.29572907,199.1188,462.38593,0.50466937,209.66966,429.87927,0.38878244,189.54402,495.04623,0.4266471,205.8157,459.6835,0.21332355,253.81621,455.679,0.356865,259.96646,448.87006,0.55025625,279.5476,455.64883,0.123135135,246.63968,441.508,0.10070866,285.92883,467.419,0.08084652,279.65912,460.20078,0.09818366,1.0,pushup_up
image_1735391136330_android.graphics.Bitmap@998d79c.jpeg,162.639,481.99847,0.43993458,157.18063,479.79877,0.5477091,156.75609,480.5701,0.5335399,157.82724,466.27814,0.3143236,155.46231,468.67786,0.2910579,172.8263,451.5555,0.42526636,182.61665,443.86142,0.29603133,198.30524,465.638,0.62614006,211.43204,434.00073,0.19682312,189.3003,496.07233,0.4599836,205.11508,459.66296,0.1514487,251.82532,458.44922,0.29121712,261.39703,448.8399,0.4649526,268.81714,460.94327,0.0567364,278.63684,445.8733,0.19518964,284.32758,469.5547,0.082315125,286.35037,467.6093,0.054010253,1.0,pushup_up
image_1735391136532_android.graphics.Bitmap@597292b.jpeg,164.10175,464.51807,0.4469218,159.61255,461.94287,0.6150172,158.85568,462.0266,0.5780678,162.62051,449.24594,0.561677,161.2992,448.502,0.4017609,179.97406,437.81317,0.4189206,183.75537,426.57,0.3645572,201.1597,464.90588,0.55617225,207.33667,431.4097,0.13276885,191.79845,496.46954,0.6943392,200.84094,461.97815,0.21559793,261.02094,447.43787,0.42536795,262.52142,441.42166,0.5302782,289.79138,463.58136,0.13616759,280.40698,450.1578,0.09612741,301.4853,482.3826,0.07005807,298.7286,478.0763,0.059677407,0.99993956,pushup_up
image_1735391136757_android.graphics.Bitmap@71ed746.jpeg,174.55884,430.33118,0.610233,168.93341,426.83316,0.6704904,169.41016,426.8023,0.675883,169.29114,415.12857,0.65026116,170.26704,415.5857,0.6729985,192.13474,410.32715,0.82611364,194.20795,404.92725,0.73711944,197.71657,452.7644,0.65497625,200.06334,446.2069,0.49263468,191.01303,491.51575,0.7966732,193.96875,483.66983,0.26599386,263.46045,430.66077,0.74731106,263.9572,427.56348,0.6642571,287.36108,459.29034,0.10043665,200.86714,433.85437,0.097781904,283.42578,455.29688,0.07684527,283.3156,453.84653,0.066871986,0.99999917,pushup_up
image_1735391136991_android.graphics.Bitmap@317c45d.jpeg,177.9597,426.98608,0.569248,173.05974,424.2002,0.62191767,173.42188,423.72995,0.60743296,173.14418,412.48453,0.7404146,172.83571,411.7363,0.65441924,193.81073,409.0451,0.6647891,196.6351,404.39807,0.77386296,194.10373,453.6462,0.78037286,198.25937,445.43307,0.5775589,191.22876,493.44263,0.8745951,194.77785,480.66226,0.2700651,263.25726,425.96613,0.8584637,263.77823,422.85858,0.7341098,290.45117,481.35852,0.1845372,283.66483,454.52762,0.12766282,306.68237,502.73248,0.022224613,266.15814,464.46277,0.074642606,0.9999999,deadlift_up
image_1735391137217_android.graphics.Bitmap@c6f49a0.jpeg,180.59235,425.90768,0.5171733,175.18172,423.72366,0.66625404,175.77716,422.93427,0.6754797,173.58997,412.99805,0.8143557,173.77054,411.5047,0.6942778,193.04228,408.19107,0.8310393,199.13092,403.89566,0.7786682,193.8132,455.1218,0.62148213,200.7549,444.43378,0.61089444,189.77147,493.46017,0.6548005,195.83752,478.9837,0.2080425,263.65765,422.81924,0.8654741,265.67834,420.1604,0.66748405,288.33917,490.36206,0.20953447,282.31598,452.42355,0.111378826,279.40228,449.4737,0.14614452,264.92715,455.40247,0.12936391,0.8265342,pushup_down
image_1735391137419_android.graphics.Bitmap@ee4b5ff.jpeg,184.20161,430.4826,0.55222106,179.44327,428.9972,0.6352452,179.60681,428.5511,0.63192666,175.38766,418.0766,0.6680474,175.17549,417.5802,0.57415116,192.85303,411.71738,0.62682784,197.09822,407.6261,0.65363336,193.15268,457.12085,0.56268406,200.38052,444.40402,0.58290905,189.34915,493.68024,0.82424366,196.66653,467.35724,0.44558123,264.2857,415.28845,0.8012836,265.5899,413.62653,0.7258373,269.09662,471.52914,0.101353146,293.0077,468.59985,0.21535376,302.95862,513.02783,0.03468169,278.52725,492.59106,0.020311184,1.0,deadlift_up
image_1735391137641_android.graphics.Bitmap@1e3192a.jpeg,196.21402,433.13998,0.5932933,191.82922,432.20233,0.6173307,192.03677,431.6109,0.61480606,186.45517,420.84674,0.8229573,185.29187,419.78674,0.7765392,200.4715,415.53937,0.7383449,201.55536,409.7202,0.7697365,200.0882,457.9009,0.86745316,203.16043,446.35895,0.54126585,191.07014,494.42838,0.7070476,197.12015,466.80823,0.368749,263.9876,398.92908,0.59780747,266.62357,395.50146,0.70203054,271.755,442.7022,0.3973156,260.99664,437.4154,0.098991655,275.33847,454.5713,0.26284164,275.4234,456.2632,0.16045734,1.0,pushup_up
image_1735391137862_android.graphics.Bitmap@c91ca91.jpeg,200.7009,430.68884,0.7102387,195.85196,429.2532,0.7568715,195.49333,429.25934,0.76868874,192.14903,419.6425,0.6535306,191.40312,419.60474,0.6015837,206.16006,415.3267,0.79581356,209.31491,407.38196,0.7653401,204.62459,458.07166,0.8236965,210.5398,440.88696,0.5783651,191.77934,493.58057,0.6897057,200.68802,465.7437,0.72167665,270.8402,397.34802,0.7422959,268.73206,393.11398,0.7810338,309.51025,434.52145,0.39252272,234.38187,425.0024,0.7219213,329.12634,454.07755,0.24954486,255.79497,469.73053,0.653761,1.0,pushup_up
image_1735391138084_android.graphics.Bitmap@3a7dc64.jpeg,198.28528,419.22406,0.7173215,194.25568,416.13165,0.61877674,193.85486,416.56073,0.64791167,194.29956,405.6957,0.5930382,193.70706,406.40906,0.58641654,209.66724,405.3157,0.791972,210.9998,399.7177,0.766926,202.76341,446.4554,0.73740864,210.48976,433.6986,0.6066339,190.40999,478.56976,0.80945545,200.91277,457.81116,0.4181573,271.24985,387.29102,0.78360915,268.38104,387.76642,0.66621137,303.4015,422.63803,0.744372,235.21387,425.1332,0.6911091,333.16388,438.4788,0.3864528,257.01056,474.13287,0.7529661,1.0,pushup_up
